I
600 Version. The output of flightgear-sid-star-manager Copyright (c) 2025 by jojo2357 licensed under CC BY 4.0. To view a copy of this license, visit http://creativecommons.org/licenses/by/4.0/.

 54.00193333 -166.57263611 AFPIV
 43.65139444  -73.40604722 AFRED
 35.18580000 -101.91455278 AFRIT
 31.44355556  -94.72497222 AFRUH
 42.32642222  -98.51909722 AFSIC
 34.99009722  -96.83429444 AFSUJ
 41.42332222 -106.88770833 AFTEL
 36.15591111  -82.53370000 AFTEN
 38.22478611 -122.50949722 AFTIN
 39.97302222  -88.35195833 AFTOR
 44.86456667  -92.79692500 AFTYN
 31.77168611  -83.25117778 AFUFI
 41.47827222  -96.18713056 AFUGU
 29.39263333  -95.12023889 AFUWA
 54.99055833 -162.50122500 AFVEK
 59.89358056 -151.40508889 AFWAF
 42.51743889 -104.60991944 AFWOX
 39.50811667  -79.99890000 AFXAD
 30.53529722  -81.81040556 AFXEW
 33.64129167 -111.89986389 AFXUR
 43.24517500 -105.73835278 AFYAB
 44.29937222  -87.88706111 AGACE
 40.65388611  -85.80148889 AGACI
 42.17945000  -72.71054444 AGACO
 18.73080278  -64.34054722 AGADA
 64.73861667 -156.65973889 AGAFI
 31.62321389  -97.97444722 AGAIN
 38.79296944  -88.23631111 AGAKE
 66.57661111 -145.22778889 AGALE
 41.99494444  -78.62452222 AGAMA
 47.70076944 -122.31583611 AGANE
 37.14127500 -121.90738333 AGAPE
 39.04358056  -76.06976111 AGARD
 43.84467778 -104.27465278 AGARS
 38.91755278  -92.03693889 AGAST
 36.28528056  -78.47498056 AGASY
 41.18417778  -96.01414444 AGATT
 42.02660000  -72.70529722 AGAWA
 29.85041111  -95.89856667 AGAXE
 31.19561389 -104.13615000 AGAZY
 44.16468056 -103.12804444 AGBAH
 33.74991667  -88.57174167 AGBOW
 37.96736111  -89.82340556 AGCOV
 43.28427222  -79.10444722 AGDOX
 47.85853611  -97.40081111 AGECU
 41.71860000 -112.19585556 AGEDE
 33.54979722  -93.60977222 AGEGE
 33.33458889  -84.53745833 AGEHO
 39.15935833 -121.44688889 AGEKE
 40.83431389  -98.12428889 AGEKY
 68.18990556 -152.42474167 AGEME
 40.08776111  -74.06216111 AGENE
 41.02882222  -92.34730278 AGENS
 39.61080000  -94.90571111 AGENT
 62.28107500 -163.64247778 AGEPE
 33.24605556 -112.45601111 AGERE
 26.37673056  -80.22775833 AGERS
 55.54560833 -132.04281389 AGESE
 33.50500833  -92.15793333 AGETE
 42.09480000  -92.92220278 AGETY
 30.62768056  -94.93938333 AGEVE
 38.19103611  -96.40843889 AGEXY
 42.70702500  -85.43918611 AGEYU
 44.02452778  -70.22428889 AGFAR
 35.85139722  -92.01502500 AGFEF
 42.53979722  -77.04523611 AGFUB
 35.02869722 -114.53305556 AGGID
 36.19444444  -96.01460278 AGGIE
 38.80918611 -119.36877500 AGGIT
 35.80575278 -101.47745278 AGGIY
 33.32364167 -112.35748333 AGGLA
 59.75062222 -157.42730556 AGGOV
 41.24803889 -100.90261389 AGHAN
 45.20832500  -91.62230556 AGHOD
 38.94768056  -75.39073056 AGIBE
 46.28616667 -123.48483333 AGICU
 58.32371389 -135.51950000 AGIGE
 36.55059722  -84.51785556 AGIGY
 40.05000000  -87.85000000 AGILE
 38.49484167 -108.42033056 AGIME
 40.45488611  -82.49136944 AGING
 47.99893056  -96.26906111 AGIPE
  8.75222222  132.45972222 AGIRE
 34.12246111  -95.54230833 AGISM
 36.05007500  -87.62640278 AGISY
 46.54602500 -120.45398611 AGITY
 64.82742778 -154.59979444 AGIVE
 44.52047500  -70.44255278 AGIXE
 34.66301667 -120.28813889 AGIYU
 31.14440556  -92.33165000 AGIZU
 38.13416667  -87.20131667 AGKIP
 25.80566667  -80.18066667 AGLER
 32.51838056  -88.57526667 AGLEY
 37.12731389 -113.54862500 AGLIC
 37.41986389  -79.19169167 AGLOW
 31.33458889  -82.39960556 AGLUY
 31.15444444  -82.39682778 AGMEQ
 45.75538333 -110.29020833 AGMEW
 48.45469167 -106.61528056 AGMIB
 77.00000000 -141.00000000 AGMIF
 61.75613056 -166.09060833 AGMIV
 43.96512778  -92.33152778 AGNAQ
 34.97782222  -78.46951389 AGNAS
 42.22575278  -74.18854167 AGNEZ
 73.50000000 -168.97333333 AGNOL
 40.83548611  -74.07743056 AGNSS
 35.38616944  -95.09325556 AGNUC
 39.22300278  -89.75428889 AGNUS
 35.97589722 -115.02873056 AGNUT
 15.20320556  145.94216389 AGODY
 39.21485556  -96.59063056 AGOKE
 45.59005556  -93.95290556 AGOKY
